pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.6776.2	0	1	2.08333333333	0.0	2.78657872224e-06	5.805372338e-06
PB.3113.2	3	4	5.5	8.35973616673e-06	1.1146314889e-05	1.53261829723e-05
PB.3113.1	3	6	7.5	8.35973616673e-06	1.67194723335e-05	2.08993404168e-05
PB.5206.1	10	12	12	2.78657872224e-05	3.34389446669e-05	3.34389446669e-05
PB.2345.1	4	7	7	1.1146314889e-05	1.95060510557e-05	1.95060510557e-05
PB.599.4	0	0	1.58333333333	0.0	0.0	4.41208297688e-06
PB.1604.1	5	8	12.0	1.39328936112e-05	2.22926297779e-05	3.34389446669e-05
PB.3575.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.3575.1	1	1	2.0	2.78657872224e-06	2.78657872224e-06	5.57315744448e-06
PB.1592.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.5683.3	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.6968.2	1	1	4.5	2.78657872224e-06	2.78657872224e-06	1.25396042501e-05
PB.2109.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.1248.3	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.5683.5	0	0	0.833333333333	0.0	0.0	2.3221489352e-06
PB.5708.1	5	10	10	1.39328936112e-05	2.78657872224e-05	2.78657872224e-05
PB.2357.1	22	50	58.75	6.13047318893e-05	0.000139328936112	0.000163711499932
PB.7027.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6968.1	10	15	20.0	2.78657872224e-05	4.17986808336e-05	5.57315744448e-05
PB.1484.1	0	0	2.08333333333	0.0	0.0	5.805372338e-06
PB.5728.4	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.6523.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.5728.3	1	4	9.5	2.78657872224e-06	1.1146314889e-05	2.64724978613e-05
PB.5728.2	777	1041	1048.5	0.00216517166718	0.00290082844985	0.00292172779027
PB.2325.1	7	23	23	1.95060510557e-05	6.40913106116e-05	6.40913106116e-05
PB.3274.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.6752.2	10	16	22.5	2.78657872224e-05	4.45852595559e-05	6.26980212504e-05
PB.6752.1	1	1	7.5	2.78657872224e-06	2.78657872224e-06	2.08993404168e-05
PB.3899.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.5594.1	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.3924.1	2	6	6	5.57315744448e-06	1.67194723335e-05	1.67194723335e-05
PB.4641.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.1402.1	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.5996.1	1	1	4.0	2.78657872224e-06	2.78657872224e-06	1.1146314889e-05
PB.6336.1	22	31	32.0	6.13047318893e-05	8.63839403895e-05	8.91705191118e-05
PB.6336.2	2	2	3.0	5.57315744448e-06	5.57315744448e-06	8.35973616673e-06
PB.6079.1	7	11	11.5	1.95060510557e-05	3.06523659447e-05	3.20456553058e-05
PB.4905.1	0	3	3.5	0.0	8.35973616673e-06	9.75302552785e-06
PB.4621.1	10	20	20	2.78657872224e-05	5.57315744448e-05	5.57315744448e-05
PB.6259.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.5413.1	2	5	6.5	5.57315744448e-06	1.39328936112e-05	1.81127616946e-05
PB.5413.2	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.5413.3	0	1	2.5	0.0	2.78657872224e-06	6.96644680561e-06
PB.4818.1	10	26	26	2.78657872224e-05	7.24510467783e-05	7.24510467783e-05
PB.1744.1	0	3	3	0.0	8.35973616673e-06	8.35973616673e-06
PB.1438.1	3	6	6	8.35973616673e-06	1.67194723335e-05	1.67194723335e-05
PB.1117.1	8	26	34.0	2.22926297779e-05	7.24510467783e-05	9.47436765562e-05
PB.6358.3	0	0	1.91666666667	0.0	0.0	5.34094255096e-06
PB.6358.2	0	2	3.5	0.0	5.57315744448e-06	9.75302552785e-06
PB.6358.5	2	4	6.91666666667	5.57315744448e-06	1.1146314889e-05	1.92738361622e-05
PB.6358.4	25	28	31.6666666667	6.96644680561e-05	7.80242042228e-05	8.82416595377e-05
PB.3885.1	1	5	5	2.78657872224e-06	1.39328936112e-05	1.39328936112e-05
PB.1980.1	1	2	3.5	2.78657872224e-06	5.57315744448e-06	9.75302552785e-06
PB.6358.8	0	1	1.25	0.0	2.78657872224e-06	3.4832234028e-06
PB.1980.2	0	2	3.5	0.0	5.57315744448e-06	9.75302552785e-06
PB.5938.2	2	3	3	5.57315744448e-06	8.35973616673e-06	8.35973616673e-06
PB.3014.1	6	30	30	1.67194723335e-05	8.35973616673e-05	8.35973616673e-05
PB.176.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.4350.1	6	15	17.5	1.67194723335e-05	4.17986808336e-05	4.87651276392e-05
PB.2710.1	0	5	5	0.0	1.39328936112e-05	1.39328936112e-05
PB.3094.1	1	2	4.06038961039	2.78657872224e-06	5.57315744448e-06	1.13145952923e-05
PB.4330.2	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.535.3	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.2017.4	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.4629.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.4370.1	14	20	20	3.90121021114e-05	5.57315744448e-05	5.57315744448e-05
PB.2700.1	0	4	4	0.0	1.1146314889e-05	1.1146314889e-05
PB.5306.1	0	0	2.5	0.0	0.0	6.96644680561e-06
PB.1352.1	0	0	2.5	0.0	0.0	6.96644680561e-06
PB.6.2	11	12	13.75	3.06523659447e-05	3.34389446669e-05	3.83154574308e-05
PB.2017.1	9	9	9.5	2.50792085002e-05	2.50792085002e-05	2.64724978613e-05
PB.6.1	1	3	3.25	2.78657872224e-06	8.35973616673e-06	9.05638084729e-06
PB.4253.1	0	0	3.5	0.0	0.0	9.75302552785e-06
PB.6.4	0	1	2.75	0.0	2.78657872224e-06	7.66309148617e-06
PB.4253.2	2	15	18.5	5.57315744448e-06	4.17986808336e-05	5.15517063615e-05
PB.5437.1	6	6	6	1.67194723335e-05	1.67194723335e-05	1.67194723335e-05
PB.7171.4	0	2	3.08333333333	0.0	5.57315744448e-06	8.59195106025e-06
PB.529.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.1849.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.495.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.495.2	1	2	3.0	2.78657872224e-06	5.57315744448e-06	8.35973616673e-06
PB.3530.1	0	0	1.75	0.0	0.0	4.87651276392e-06
PB.2142.2	0	0	0.75	0.0	0.0	2.08993404168e-06
PB.104.1	7	21	21	1.95060510557e-05	5.85181531671e-05	5.85181531671e-05
PB.3026.1	2	6	8.5	5.57315744448e-06	1.67194723335e-05	2.36859191391e-05
PB.2142.3	0	0	1.25	0.0	0.0	3.4832234028e-06
PB.803.2	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.6826.1	3	4	7.5	8.35973616673e-06	1.1146314889e-05	2.08993404168e-05
PB.6826.3	1	1	4.83333333333	2.78657872224e-06	2.78657872224e-06	1.34684638242e-05
PB.2414.1	4	17	17	1.1146314889e-05	4.73718382781e-05	4.73718382781e-05
PB.6826.4	1	1	3.0	2.78657872224e-06	2.78657872224e-06	8.35973616673e-06
PB.427.6	0	0	2.71666666667	0.0	0.0	7.57020552876e-06
PB.7792.5	5	5	5.91666666667	1.39328936112e-05	1.39328936112e-05	1.64872574399e-05
PB.4265.2	3	3	4.0	8.35973616673e-06	8.35973616673e-06	1.1146314889e-05
PB.5374.1	6	9	9	1.67194723335e-05	2.50792085002e-05	2.50792085002e-05
PB.5712.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.3450.1	11	13	13.5	3.06523659447e-05	3.62255233891e-05	3.76188127503e-05
PB.3450.2	1	1	1.5	2.78657872224e-06	2.78657872224e-06	4.17986808336e-06
PB.4265.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.6019.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.1593.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.3182.1	0	12	12	0.0	3.34389446669e-05	3.34389446669e-05
PB.3245.2	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.5881.1	20	36	41.3333333333	5.57315744448e-05	0.000100316834001	0.000115178587186
PB.6834.1	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.5881.3	0	2	6.33333333333	0.0	5.57315744448e-06	1.76483319075e-05
PB.5881.2	0	0	2.33333333333	0.0	0.0	6.50201701857e-06
PB.5840.3	0	0	2.33333333333	0.0	0.0	6.50201701857e-06
PB.31.1	3	3	3.5	8.35973616673e-06	8.35973616673e-06	9.75302552785e-06
PB.31.2	0	2	2.5	0.0	5.57315744448e-06	6.96644680561e-06
PB.2829.2	0	2	3.33333333333	0.0	5.57315744448e-06	9.28859574081e-06
PB.2829.3	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.4284.4	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.2829.1	2	6	7.33333333333	5.57315744448e-06	1.67194723335e-05	2.04349106298e-05
PB.5629.1	2	6	6	5.57315744448e-06	1.67194723335e-05	1.67194723335e-05
PB.1412.1	5	14	35.35	1.39328936112e-05	3.90121021114e-05	9.85055578313e-05
PB.481.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.5185.4	0	1	3.25	0.0	2.78657872224e-06	9.05638084729e-06
PB.2809.1	4	11	11.5	1.1146314889e-05	3.06523659447e-05	3.20456553058e-05
PB.5185.1	15	22	24.5	4.17986808336e-05	6.13047318893e-05	6.82711786949e-05
PB.5185.2	0	0	2.0	0.0	0.0	5.57315744448e-06
PB.5185.3	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.4770.1	2	29	46.8333333333	5.57315744448e-06	8.0810782945e-05	0.000130504770158
PB.6372.2	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.5910.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.623.4	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.2778.6	0	0	0.166666666667	0.0	0.0	4.6442978704e-07
PB.2778.5	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.2778.4	0	0	1.45	0.0	0.0	4.04053914725e-06
PB.2778.3	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.2778.1	0	0	0.366666666667	0.0	0.0	1.02174553149e-06
PB.1497.3	0	0	2.5	0.0	0.0	6.96644680561e-06
PB.3375.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.257.1	0	4	7.0	0.0	1.1146314889e-05	1.95060510557e-05
PB.257.2	5	24	30.5	1.39328936112e-05	6.68778893338e-05	8.49906510284e-05
PB.2098.1	9	14	14	2.50792085002e-05	3.90121021114e-05	3.90121021114e-05
PB.126.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.6487.6	0	0	1.7	0.0	0.0	4.73718382781e-06
PB.6487.4	0	0	1.25	0.0	0.0	3.4832234028e-06
PB.6487.5	0	0	3.11666666667	0.0	0.0	8.68483701765e-06
PB.6487.2	0	1	2.28333333333	0.0	2.78657872224e-06	6.36268808245e-06
PB.6487.3	23	23	26.6166666667	6.40913106116e-05	6.40913106116e-05	7.41694369903e-05
PB.7373.1	0	4	4	0.0	1.1146314889e-05	1.1146314889e-05
PB.6487.1	0	0	2.03333333333	0.0	0.0	5.66604340189e-06
PB.2064.2	0	4	6.0	0.0	1.1146314889e-05	1.67194723335e-05
PB.2064.1	14	23	27.5	3.90121021114e-05	6.40913106116e-05	7.66309148617e-05
PB.3355.1	1	6	6	2.78657872224e-06	1.67194723335e-05	1.67194723335e-05
PB.2518.1	1	1	1.5	2.78657872224e-06	2.78657872224e-06	4.17986808336e-06
PB.6047.1	0	3	5.0	0.0	8.35973616673e-06	1.39328936112e-05
PB.5247.1	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.2518.5	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.3046.1	2	4	5.0	5.57315744448e-06	1.1146314889e-05	1.39328936112e-05
PB.5356.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.5356.1	2	2	3.0	5.57315744448e-06	5.57315744448e-06	8.35973616673e-06
PB.3730.2	81	83	102.2	0.000225712876502	0.000231286033946	0.000284788345413
PB.6997.1	0	13	13	0.0	3.62255233891e-05	3.62255233891e-05
PB.3194.1	5	6	9.63333333333	1.39328936112e-05	1.67194723335e-05	2.68440416909e-05
PB.3194.2	0	1	1.33333333333	0.0	2.78657872224e-06	3.71543829632e-06
PB.3194.3	4	5	9.83333333333	1.1146314889e-05	1.39328936112e-05	2.74013574354e-05
PB.3194.4	3	3	4.36666666667	8.35973616673e-06	8.35973616673e-06	1.21680604205e-05
PB.724.1	5	17	17	1.39328936112e-05	4.73718382781e-05	4.73718382781e-05
PB.3194.6	3	3	4.61666666667	8.35973616673e-06	8.35973616673e-06	1.2864705101e-05
PB.3194.7	1	1	2.46666666667	2.78657872224e-06	2.78657872224e-06	6.8735608482e-06
PB.3194.8	0	0	1.85	0.0	0.0	5.15517063615e-06
PB.3194.9	0	0	1.51666666667	0.0	0.0	4.22631106207e-06
PB.6803.4	0	0	0.25	0.0	0.0	6.96644680561e-07
PB.6803.5	0	0	1.58333333333	0.0	0.0	4.41208297688e-06
PB.6803.2	19	19	21.5833333333	5.29449957226e-05	5.29449957226e-05	6.01436574217e-05
PB.5615.1	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.6803.1	1	1	1.33333333333	2.78657872224e-06	2.78657872224e-06	3.71543829632e-06
PB.1085.5	0	0	3.58333333333	0.0	0.0	9.98524042137e-06
PB.1085.4	0	0	0.583333333333	0.0	0.0	1.62550425464e-06
PB.1085.1	0	3	10.0	0.0	8.35973616673e-06	2.78657872224e-05
PB.1085.3	0	0	3.66666666667	0.0	0.0	1.02174553149e-05
PB.1085.2	95	109	116.166666667	0.000264724978613	0.000303737080724	0.000323707561567
PB.1651.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.623.1	0	0	0.833333333333	0.0	0.0	2.3221489352e-06
PB.233.2	0	2	3.0	0.0	5.57315744448e-06	8.35973616673e-06
PB.233.1	0	1	2.0	0.0	2.78657872224e-06	5.57315744448e-06
PB.3369.1	6	9	10.5	1.67194723335e-05	2.50792085002e-05	2.92590765835e-05
PB.1732.1	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.4703.1	3	4	4	8.35973616673e-06	1.1146314889e-05	1.1146314889e-05
PB.938.1	3	3	3	8.35973616673e-06	8.35973616673e-06	8.35973616673e-06
PB.2427.1	1	3	3.5	2.78657872224e-06	8.35973616673e-06	9.75302552785e-06
PB.2427.2	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.5609.3	3	10	15.85	8.35973616673e-06	2.78657872224e-05	4.41672727475e-05
PB.3349.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.5609.1	12	14	18.5166666667	3.34389446669e-05	3.90121021114e-05	5.15981493402e-05
PB.596.2	1	1	3.5	2.78657872224e-06	2.78657872224e-06	9.75302552785e-06
PB.5609.6	0	0	3.01666666667	0.0	0.0	8.40617914543e-06
PB.5609.5	0	0	1.66666666667	0.0	0.0	4.6442978704e-06
PB.5609.4	1	1	2.85	2.78657872224e-06	2.78657872224e-06	7.94174935839e-06
PB.4682.2	8	9	14.5	2.22926297779e-05	2.50792085002e-05	4.04053914725e-05
PB.4682.1	6	10	15.5	1.67194723335e-05	2.78657872224e-05	4.31919701948e-05
PB.7532.1	1	2	3.0	2.78657872224e-06	5.57315744448e-06	8.35973616673e-06
PB.5223.1	1	2	2.25	2.78657872224e-06	5.57315744448e-06	6.26980212504e-06
PB.1391.1	2	5	5.5	5.57315744448e-06	1.39328936112e-05	1.53261829723e-05
PB.3438.2	2	6	6	5.57315744448e-06	1.67194723335e-05	1.67194723335e-05
PB.3438.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.4890.1	4	4	6.16666666667	1.1146314889e-05	1.1146314889e-05	1.71839021205e-05
PB.4890.2	0	0	0.666666666667	0.0	0.0	1.85771914816e-06
PB.4890.3	1	1	3.16666666667	2.78657872224e-06	2.78657872224e-06	8.82416595377e-06
PB.5817.1	11	21	21	3.06523659447e-05	5.85181531671e-05	5.85181531671e-05
PB.1424.2	2	6	12.3333333333	5.57315744448e-06	1.67194723335e-05	3.4367804241e-05
PB.1424.3	2	3	8.83333333333	5.57315744448e-06	8.35973616673e-06	2.46147787131e-05
PB.6344.1	0	1	4.83333333333	0.0	2.78657872224e-06	1.34684638242e-05
PB.1451.2	2	2	2	5.57315744448e-06	5.57315744448e-06	5.57315744448e-06
PB.2178.2	0	0	1.58333333333	0.0	0.0	4.41208297688e-06
PB.1236.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6307.11	0	0	0.833333333333	0.0	0.0	2.3221489352e-06
PB.6307.10	0	0	2.73333333333	0.0	0.0	7.61664850746e-06
PB.6307.12	0	1	2.15	0.0	2.78657872224e-06	5.99114425282e-06
PB.3658.3	1	1	3.5	2.78657872224e-06	2.78657872224e-06	9.75302552785e-06
PB.3658.2	5	5	9.0	1.39328936112e-05	1.39328936112e-05	2.50792085002e-05
PB.3658.1	9	11	15.5	2.50792085002e-05	3.06523659447e-05	4.31919701948e-05
PB.1103.1	0	0	7.5	0.0	0.0	2.08993404168e-05
PB.6930.4	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.5807.3	34	44	83.75	9.47436765562e-05	0.000122609463779	0.000233375967988
PB.5807.2	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.4400.1	3	7	9.5	8.35973616673e-06	1.95060510557e-05	2.64724978613e-05
PB.2912.1	3	4	5.0	8.35973616673e-06	1.1146314889e-05	1.39328936112e-05
PB.6063.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.2912.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.7647.3	2	3	7.13333333333	5.57315744448e-06	8.35973616673e-06	1.98775948853e-05
PB.7647.2	5	5	8.38333333333	1.39328936112e-05	1.39328936112e-05	2.33608182881e-05
PB.7647.1	3	6	9.38333333333	8.35973616673e-06	1.67194723335e-05	2.61473970104e-05
PB.7647.5	8	9	12.7166666667	2.22926297779e-05	2.50792085002e-05	3.54359927512e-05
PB.3089.4	1	2	3.41666666667	2.78657872224e-06	5.57315744448e-06	9.52081063433e-06
PB.851.4	0	0	0.583333333333	0.0	0.0	1.62550425464e-06
PB.5251.1	3	4	7.0	8.35973616673e-06	1.1146314889e-05	1.95060510557e-05
PB.5251.2	0	2	5.0	0.0	5.57315744448e-06	1.39328936112e-05
PB.851.1	0	0	1.91666666667	0.0	0.0	5.34094255096e-06
PB.6495.1	4	11	11	1.1146314889e-05	3.06523659447e-05	3.06523659447e-05
PB.851.3	4	4	5.91666666667	1.1146314889e-05	1.1146314889e-05	1.64872574399e-05
PB.2578.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.1968.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.3833.7	0	0	1.28333333333	0.0	0.0	3.57610936021e-06
PB.574.2	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.7108.2	0	0	1.0	0.0	0.0	2.78657872224e-06
PB.574.1	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.783.6	0	1	2.7	0.0	2.78657872224e-06	7.52376255005e-06
PB.7280.1	3	3	4.33333333333	8.35973616673e-06	8.35973616673e-06	1.2075174463e-05
PB.783.4	4	4	4.95	1.1146314889e-05	1.1146314889e-05	1.37935646751e-05
PB.783.5	0	0	0.75	0.0	0.0	2.08993404168e-06
PB.783.2	1	1	1.95	2.78657872224e-06	2.78657872224e-06	5.43382850837e-06
PB.783.3	5	6	7.95	1.39328936112e-05	1.67194723335e-05	2.21533008418e-05
PB.783.1	0	1	1.7	0.0	2.78657872224e-06	4.73718382781e-06
PB.4097.1	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.863.2	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.2445.4	0	1	3.91666666667	0.0	2.78657872224e-06	1.09140999954e-05
PB.7301.1	1	2	3.5	2.78657872224e-06	5.57315744448e-06	9.75302552785e-06
PB.7301.2	1	2	3.5	2.78657872224e-06	5.57315744448e-06	9.75302552785e-06
PB.4742.1	57	59	72.5	0.000158834987168	0.000164408144612	0.000202026957363
PB.7291.25	0	0	3.01666666667	0.0	0.0	8.40617914543e-06
PB.2445.1	29	31	38.9166666667	8.0810782945e-05	8.63839403895e-05	0.000108444355274
PB.7291.27	3	3	4.82063492063	8.35973616673e-06	8.35973616673e-06	1.34330786975e-05
PB.2445.3	1	1	7.91666666667	2.78657872224e-06	2.78657872224e-06	2.20604148844e-05
PB.7291.29	3	3	4.0753968254	8.35973616673e-06	8.35973616673e-06	1.13564140783e-05
PB.7291.28	1	1	5.56789321789	2.78657872224e-06	2.78657872224e-06	1.55153727687e-05
PB.6948.3	0	0	0.75	0.0	0.0	2.08993404168e-06
PB.7234.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.27.1	57	95	111.583333333	0.000158834987168	0.000264724978613	0.000310935742424
PB.27.2	0	0	13.5833333333	0.0	0.0	3.78510276438e-05
PB.27.3	0	0	3.33333333333	0.0	0.0	9.28859574081e-06
PB.7067.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.2176.4	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.1238.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.3771.1	4	16	16	1.1146314889e-05	4.45852595559e-05	4.45852595559e-05
PB.653.1	1	10	10	2.78657872224e-06	2.78657872224e-05	2.78657872224e-05
PB.5875.2	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.6883.1	1	2	5.5	2.78657872224e-06	5.57315744448e-06	1.53261829723e-05
PB.4767.1	1	6	6	2.78657872224e-06	1.67194723335e-05	1.67194723335e-05
PB.958.1	1	2	2.65	2.78657872224e-06	5.57315744448e-06	7.38443361394e-06
PB.958.2	1	2	3.68333333333	2.78657872224e-06	5.57315744448e-06	1.02638982936e-05
PB.7471.1	5	11	15.6666666667	1.39328936112e-05	3.06523659447e-05	4.36563999818e-05
PB.958.4	1	2	2.4	2.78657872224e-06	5.57315744448e-06	6.68778893338e-06
PB.1182.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.2111.4	0	0	0.833333333333	0.0	0.0	2.3221489352e-06
PB.3667.6	0	0	0.9	0.0	0.0	2.50792085002e-06
PB.2439.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.1218.5	1	1	2.2	2.78657872224e-06	2.78657872224e-06	6.13047318893e-06
PB.1218.4	1	1	1.45	2.78657872224e-06	2.78657872224e-06	4.04053914725e-06
PB.1218.6	0	0	1.53333333333	0.0	0.0	4.27275404077e-06
PB.1218.1	15	15	17.0333333333	4.17986808336e-05	4.17986808336e-05	4.74647242355e-05
PB.1218.3	0	0	1.08333333333	0.0	0.0	3.01879361576e-06
PB.3743.1	5	16	20.5	1.39328936112e-05	4.45852595559e-05	5.7124863806e-05
PB.7818.1	3	3	3	8.35973616673e-06	8.35973616673e-06	8.35973616673e-06
PB.793.3	2	2	7.0	5.57315744448e-06	5.57315744448e-06	1.95060510557e-05
PB.5554.1	3	4	4	8.35973616673e-06	1.1146314889e-05	1.1146314889e-05
PB.793.5	0	0	8.33333333333	0.0	0.0	2.3221489352e-05
PB.793.4	1	1	2.5	2.78657872224e-06	2.78657872224e-06	6.96644680561e-06
PB.793.6	3	3	3	8.35973616673e-06	8.35973616673e-06	8.35973616673e-06
PB.3667.2	0	0	0.833333333333	0.0	0.0	2.3221489352e-06
PB.2105.1	6	11	13.8333333333	1.67194723335e-05	3.06523659447e-05	3.85476723244e-05
PB.2105.3	1	1	2.33333333333	2.78657872224e-06	2.78657872224e-06	6.50201701857e-06
PB.2105.2	0	2	4.83333333333	0.0	5.57315744448e-06	1.34684638242e-05
PB.2259.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.4521.1	2	4	4	5.57315744448e-06	1.1146314889e-05	1.1146314889e-05
PB.7329.2	0	0	1.33333333333	0.0	0.0	3.71543829632e-06
PB.5688.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.3638.1	14	27	27.3333333333	3.90121021114e-05	7.52376255005e-05	7.61664850746e-05
PB.7564.5	0	0	1.58333333333	0.0	0.0	4.41208297688e-06
PB.374.3	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.6007.2	0	2	2	0.0	5.57315744448e-06	5.57315744448e-06
PB.2471.1	27	29	37.25	7.52376255005e-05	8.0810782945e-05	0.000103800057404
PB.2598.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.6007.1	4	5	5	1.1146314889e-05	1.39328936112e-05	1.39328936112e-05
PB.7696.8	0	7	119.033333333	0.0	1.95060510557e-05	0.000331695753904
PB.5045.1	10	12	18.8666666667	2.78657872224e-05	3.34389446669e-05	5.2573451893e-05
PB.6290.1	1	1	1	2.78657872224e-06	2.78657872224e-06	2.78657872224e-06
PB.5045.3	0	1	4.36666666667	0.0	2.78657872224e-06	1.21680604205e-05
PB.5045.2	14	19	27.3666666667	3.90121021114e-05	5.29449957226e-05	7.6259371032e-05
PB.1153.1	1	4	4	2.78657872224e-06	1.1146314889e-05	1.1146314889e-05
PB.394.1	9	14	14	2.50792085002e-05	3.90121021114e-05	3.90121021114e-05
PB.5144.1	1	2	2	2.78657872224e-06	5.57315744448e-06	5.57315744448e-06
PB.2471.4	0	0	3.75	0.0	0.0	1.04496702084e-05
PB.1590.6	0	0	0.2	0.0	0.0	5.57315744448e-07
PB.1590.7	0	1	1.66666666667	0.0	2.78657872224e-06	4.6442978704e-06
PB.1590.4	0	0	0.7	0.0	0.0	1.95060510557e-06
PB.1590.5	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.1590.2	1	1	2.03333333333	2.78657872224e-06	2.78657872224e-06	5.66604340189e-06
PB.1590.3	1	1	2.03333333333	2.78657872224e-06	2.78657872224e-06	5.66604340189e-06
PB.1222.1	2	4	4	5.57315744448e-06	1.1146314889e-05	1.1146314889e-05
PB.7822.2	1	1	2.5	2.78657872224e-06	2.78657872224e-06	6.96644680561e-06
PB.7790.1	1	3	3	2.78657872224e-06	8.35973616673e-06	8.35973616673e-06
PB.1590.8	0	0	0.333333333333	0.0	0.0	9.28859574081e-07
PB.2968.1	2	5	5.25	5.57315744448e-06	1.39328936112e-05	1.46295382918e-05
PB.6601.2	0	0	2.66666666667	0.0	0.0	7.43087659265e-06
PB.879.4	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.5239.1	0	1	1	0.0	2.78657872224e-06	2.78657872224e-06
PB.879.2	0	1	2.0	0.0	2.78657872224e-06	5.57315744448e-06
PB.879.3	0	0	0.5	0.0	0.0	1.39328936112e-06
PB.6522.1	0	0	4.33333333333	0.0	0.0	1.2075174463e-05
PB.6601.3	0	0	1.66666666667	0.0	0.0	4.6442978704e-06
